,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
366,"Obidzinski, K., R. Andriani, H. Komanidin, and A. Andrianto, 2012: Environmental and social impacts of oil palm plantations and their implications for biofuel production in Indonesia. Ecology and Society, 17(1), 25, www.ecologyand society.org/vol17/iss1/art25/.",https://doi.org/10.5751/ES-04775-170125,https://www.ecologyandsociety.org/vol17/iss1/art25/,10.5751/ES-04775-170125,Publisher link; Couldn't analyze abstract,,,
367,"OECD, 2011: Divided We Stand: Why Inequality Keeps Rising. Organisation for Economic Co-operation and Development (OECD), Paris, France, 388 pp.",,,,,,,
368,"Olsen, K.H., 2007: The clean development mechanism's contribution to sustainable development: a review of the literature. Climatic Change, 84(1), 59-73.",https://doi.org/10.1007/s10584-007-9267-y,https://link.springer.com/article/10.1007/s10584-007-9267-y,10.1007/s10584-007-9267-y,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
369,"Onta, N. and B.P. Resurreccion, 2011: The Role of gender and caste in climate adap- tation strategies in Nepal. Mountain Research and Development, 31(4), 351- 356.",https://doi.org/10.1659/MRD-JOURNAL-D-10-00085.1,https://bioone.org/journals/mountain-research-and-development/volume-31/issue-4/MRD-JOURNAL-D-10-00085.1/The-Role-of-Gender-and-Caste-in-Climate-Adaptation-Strategies/10.1659/MRD-JOURNAL-D-10-00085.1.full,10.1659/MRD-JOURNAL-D-10-00085.1,Publisher link,,,
370,"Orlove, B., 2009: The past, the present and some possible futures of adaptation. In: Adapting to Climate Change: Thresholds, Values, Governance [Adger, N., I. Lorenzoni, and K. O'Brien (eds.)]. Cambridge University Press, Cambridge, UK, pp. 131-163.",https://doi.org/10.1017/CBO9780511596667.010,https://www.cambridge.org/core/books/abs/adapting-to-climate-change/past-the-present-and-some-possible-futures-of-adaptation/1E409FCDD16FD961DFF3F492495B0DA0,10.1017/CBO9780511596667.010,Publisher link,,,
371,"Orr, Y., R. Schimmer, R. Geerken, A. Castro, D. Taylor, and D. Brokensha, 2012: Ethno- ecology in the shadow of rain and the light of experience: local perceptions of drought and climate change in east Sumba, Indonesia. In: Climate Change and Threatened Communities [Castro, A.P., D. Taylor, and D.W. Brokensha (eds.)]. Practical Action Publishing, Rugby, UK, pp. 175-184.",https://doi.org/10.3362/9781780447254.015,https://practicalactionpublishing.com,10.3362/9781780447254.015,Publisher link,,,
372,"Ortiz, I. and M. Cummins, 2011: Global Inequality: Beyond the Bottom Billion: A Rapid Review of Income Distribution in 141 Countries. UNICEF Social and Economic Policy Working Paper, United Nations International Emergency Children's Fund (UNICEF), New York, NY, USA, 65 pp.",https://doi.org/10.2139/ssrn.1805046,http://www.ssrn.com/abstract=1805046,10.2139/ssrn.1805046,Publisher link; Couldn't analyze abstract,,,
373,"Ortiz, I. and M. Cummins, 2013: The Age of Austerity: A Review of Public Expenditures and Adjustment Measures in 181 Countries. Working Paper March 2013, Initiative for Policy Dialogue, New York, NY, USA and the South Centre, Geneva, Switzerland, 55 pp.",https://doi.org/10.2139/ssrn.2260771,http://www.ssrn.com/abstract=2260771,10.2139/ssrn.2260771,Publisher link; Couldn't analyze abstract,,,
374,"Osbahr, H., C. Twyman, W. Neil Adger, and D.S.G. Thomas, 2008: Effective livelihood adaptation to climate change disturbance: scale dimensions of practice in Mozambique. Geoforum, 39(6), 1951-1964.",https://doi.org/10.1016/j.geoforum.2008.07.010,https://linkinghub.elsevier.com/retrieve/pii/S0016718508001000,10.1016/j.geoforum.2008.07.010,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
375,"Osbahr, H., C. Twyman, W.N. Adger, and D.S.G. Thomas, 2010: Evaluating successful livelihood adaptation to climate variability and change in southern Africa. Ecology and Society, 15(2), 27, www.ecologyandsociety.org/vol15/iss2/art27/.",https://doi.org/10.5751/ES-03388-150227,https://www.ecologyandsociety.org/vol15/iss2/art27/,10.5751/ES-03388-150227,Publisher link; Couldn't analyze abstract,,,
376,"Ostfeld, R.S., 2009: Climate change and the distribution and intensity of infectious diseases. Ecology, 90(4), 903-905.",https://doi.org/10.1890/08-0659.1,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1890/08-0659.1,10.1890/08-0659.1,Publisher link; Couldn't analyze abstract,,,
377,"Ostrom, E., 2010: Polycentric systems for coping with collective action and global environmental change. Global Environmental Change, 20(4), 550-557.",https://doi.org/10.1016/j.gloenvcha.2010.07.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000634,10.1016/j.gloenvcha.2010.07.004,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
378,"P. Rowhani, 2011: Climate volatility and poverty vulnerability in Tanzania.",,,,,,,
379,"Paavola, J. and W.N. Adger, 2006: Fair adaptation to climate change. Ecological Economics, 56(4), 594-609.",https://doi.org/10.1016/j.ecolecon.2005.03.015,https://linkinghub.elsevier.com/retrieve/pii/S0921800905001187,10.1016/j.ecolecon.2005.03.015,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
380,"Paavola, J., 2008: Livelihoods, vulnerability and adaptation to climate change in Morogoro, Tanzania. Environmental Science & Policy, 11(7), 642-654.",https://doi.org/10.1016/j.envsci.2008.06.002,https://linkinghub.elsevier.com/retrieve/pii/S1462901108000695,10.1016/j.envsci.2008.06.002,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
381,"Pagán Motta, M., 2013: Detecting Vulnerable Groups in DHHS ASPR's EMR Data during Response: A Snapshot of Superstorm Sandy. Proceedings of 141st APHA Annual Meeting, November 2-6, 2013, Boston, MA, USA, apha.confex.com/ apha/141am/webprogramadapt/Paper282601.html.",,,,,,,
382,"Parikh, P., S. Chaturvedi, and G. George, 2012: Empowering change: the effects of energy provision on individual aspirations in slum communities. Energy Policy, November 2012, 50, 477-485.",https://doi.org/10.1016/j.enpol.2012.07.046,https://linkinghub.elsevier.com/retrieve/pii/S0301421512006404,10.1016/j.enpol.2012.07.046,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
383,"Parkinson, D., C. Lancaster, and A. Stewart, 2011: A numbers game: lack of gendered data impedes prevention of disaster-related family violence. Health Promotion Journal of Australia, 22, 42-45.",https://doi.org/10.1071/HE11442,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1071/HE11442,10.1071/HE11442,Publisher link; Couldn't analyze abstract,,,
384,"Parks, B.C. and J.T. Roberts, 2010: Climate change, social theory and justice. Theory, Culture & Society, 27(2-3), 134-166.",https://doi.org/10.1177/0263276409359018,https://journals.sagepub.com/doi/10.1177/0263276409359018,10.1177/0263276409359018,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
385,"Patricola, C.M. and K.H. Cook, 2010: Northern African climate at the end of the twenty-first century: an integrated application of regional and global climate models. Climate Dynamics, 35(1), 193-212.",https://doi.org/10.1007/s00382-009-0623-7,https://link.springer.com/article/10.1007/s00382-009-0623-7,10.1007/s00382-009-0623-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
386,"Patt, A., P. Suarez, and U. Hess, 2010: How do small-holder farmers understand insurance, and how much do they want it? Evidence from Africa. Global Environmental Change, 20(1), 153-161.",https://doi.org/10.1016/j.gloenvcha.2009.10.007,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000922,10.1016/j.gloenvcha.2009.10.007,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
387,"Patz, J.A., D. Campbell-Lendrum, T. Holloway, and J.A. Foley, 2005: Impact of regional climate change on human health. Nature, 438, 310-317.",https://doi.org/10.1038/nature04188,https://www.nature.com/articles/nature04188,10.1038/nature04188,Publisher link; Couldn't analyze abstract,,,
388,"Peach Brown, H., 2011: Gender, climate change and REDD+ in the Congo Basin forests of Central Africa. International Forestry Review, 13(2), 163-176.",https://doi.org/10.1505/146554811797406651,https://www.ingentaconnect.com/content/cfa/ifr/2011/00000013/00000002/art00005;jsessionid=15cgbfeh0uw3u.x-ic-live-01,10.1505/146554811797406651,Publisher link; Couldn't analyze abstract,,,
389,"Pelling, M., 2010: Adaptation to Climate Change: From Resilience to Transformation.",https://doi.org/10.4324/9780203889046,https://www.taylorfrancis.com/books/mono/10.4324/9780203889046/adaptation-climate-change-mark-pelling,10.4324/9780203889046,Publisher link,,,
390,"Peralta, A., 2008: Gender and Climate Change Finance: A Case Study from the Philippines. The Women's Environment and Development Organization (WEDO), New York, NY, USA, 19 pp.",,,,,,,
391,"Peraza, S., C. Wesseling, A. Aragon, R. Leiva, R.A. García-Trabanino, C. Torres, K. Jakobsson, C.G. Elinder, and C. Hogstedt, 2012: Decreased kidney function among agricultural workers in El Salvador. American Journal of Kidney Diseases, 59(4), 531-540.",https://doi.org/10.1053/j.ajkd.2011.11.039,https://linkinghub.elsevier.com/retrieve/pii/S0272638611017859,10.1053/j.ajkd.2011.11.039,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
392,"Perch, L. and R. Roy, 2010: Social Policy in the Post-Crisis Context of Small Island Developing States: A Synthesis. United Nations Development Programme (UNDP) and International Policy Centre for Inclusive Growth (IPC-IG), Brasilia, IPC-IG, Brasilia, Brazil, 56 pp.",,,,,,,
393,"Perch, L., 2011: Mitigation of What and by What? Adaptation by Whom and for Whom? Dilemmas in Delivering for the Poor and the Vulnerable in International Climate Policy. Working Paper 79, United Nations Development Programme (UNDP) and International Policy Centre for Inclusive Growth (IPC-IG), IPC-IG, Brasilia, Brazil, 51 pp.",,,,,,,
394,"Perch, L., C. Watson, and B. Barry, 2012: Resource Inequality: Moving Inequalities from the Periphery to the Centre of the Post-2015 Agenda. Background Paper for ""Addressing Inequalities"" Global Thematic Consultation, published online by the Addressing Inequalities Networked Alliance (AINA), a joint Civil Society/UN consultation, co-led by the United Nations International Emergency Children's Fund (UNICEF) and the United Nations Entity for Gender Equality and the Empowerment of Women (UN WOMEN) with support from the Governments of Denmark and Ghana, UNICEF, New York, NY, USA, 25 pp.",,,,,,,
395,"Pereira, R.B. and R. Pereira, 2008: Population health needs beyond ratifying the Kyoto Protocol: occupational deprivation. Rural and Remote Health, 8(927), 1-5.",https://doi.org/10.22605/RRH927,https://www.rrh.org.au/journal/article/927,10.22605/RRH927,Publisher link; Couldn't analyze abstract,,,
396,"Peskett, L., 2007: Biofuels, Agriculture and Poverty Reduction. Natural Resources Perspectives No. 107, Overseas Development Institute (ODI), London, UK, 6 pp. Peters, P.E., 2013: Conflicts over land and threats to customary tenure in Africa.",,,,,,,
397,"Peters-Stanley, M. and K. Hamilton, 2012: Developing Dimension: State of the Voluntary Carbon Markets 2012. Forest Trends Association, Washington, DC, USA, 110 pp.",,,,,,,
398,"Petheram, L., K. Zander, B. Campbell, C. High, and N. Stacey, 2010: 'Strange changes': indigenous perspectives of climate change and adaptation in NE Arnhem Land (Australia). Global Environmental Change, 20(4), 681-692.",https://doi.org/10.1016/j.gloenvcha.2010.05.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000427,10.1016/j.gloenvcha.2010.05.002,Publisher link; Analyzed abstract; Exported the abstract,3,0,0
399,"Petrie, B., 2010: Gender and Climate Change: Regional Report: Executive Summary.",,,,,,,
400,"Phelps, J., E.L. Webb, and A. Agrawal, 2010: Does REDD+ threaten to recentralize forest governance? Science, 328(5976), 312-313.",https://doi.org/10.1126/science.1187774,https://www.science.org/doi/10.1126/science.1187774,10.1126/science.1187774,Publisher link,,,
401,"Piao, S., P. Ciais, Y. Huang, Z. Shen, S. Peng, J. Li, L. Zhou, H. Liu, Y. Ma, and Y. Ding, 2010: The impacts of climate change on water resources and agriculture in China. Nature, 467(7311), 43-51.",https://doi.org/10.1038/nature09364,https://www.nature.com/articles/nature09364,10.1038/nature09364,Publisher link; Couldn't analyze abstract,,,
402,"Pielke Jr, R., G. Prins, S. Rayner, and D. Sarewitz, 2007: Lifting the taboo on adaptation.",https://doi.org/10.1038/445597a,https://www.nature.com/articles/445597a,10.1038/445597a,Publisher link; Couldn't analyze abstract,,,
403,"Pierro, R. and B. Desai, 2008: Climate insurance for the poor: challenges for targeting and participation. IDS Bulletin, 39(4), 123-129.",https://doi.org/10.1111/j.1759-5436.2008.tb00485.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2008.tb00485.x,10.1111/j.1759-5436.2008.tb00485.x,Publisher link; Couldn't analyze abstract,,,
404,"Pogge, T.W., 2009: Politics as Usual: What Lies Behind the Pro-Poor Rhetoric. Polity Press, Cambridge, UK and Malden, MA, USA, 224 pp.",,,,,,,
405,"Pokorny, B., I. Scholz, and W. de Jong, 2013: REDD+ for the poor or the poor for REDD+? About the limitations of environmental policies in the Amazon and the potential of achieving environmental goals through pro-poor policies. Ecology and Society, 18(2), 3, www.ecologyandsociety.org/vol18/iss2/art3/.",https://doi.org/10.5751/ES-05458-180203,https://www.ecologyandsociety.org/vol18/iss2/art3/,10.5751/ES-05458-180203,Publisher link; Couldn't analyze abstract,,,
406,"Polain, J.D., H.L. Berry, and J.O. Hoskin, 2011: Rapid change, climate adversity and the next 'big dry': older farmers' mental health. Australian Journal of Rural Health, 19(5), 239-243.",https://doi.org/10.1111/j.1440-1584.2011.01219.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1440-1584.2011.01219.x,10.1111/j.1440-1584.2011.01219.x,Publisher link; Couldn't analyze abstract,,,
407,"Posey, J., 2009: The determinants of vulnerability and adaptive capacity at the municipal level: evidence from floodplain management programs in the United States. Global Environmental Change, 19(4), 482-493.",https://doi.org/10.1016/j.gloenvcha.2009.06.003,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000442,10.1016/j.gloenvcha.2009.06.003,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
408,"Pouliotte, J., B. Smit, and L. Westerhoff, 2009: Adaptation and development: livelihoods and climate change in Subarnabad, Bangladesh. Climate and Development, 1(1), 31-46.",https://doi.org/10.3763/cdev.2009.0001,https://www.tandfonline.com/doi/abs/10.3763/cdev.2009.0001,10.3763/cdev.2009.0001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
409,"Pradhan, E.K., K.P. West Jr, J. Katz, S.C. LeClerq, S.K. Khatry, and S.R. Shrestha, 2007: Risk of flood-related mortality in Nepal. Disasters, 31(1), 57-70.",https://doi.org/10.1111/j.1467-7717.2007.00340.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-7717.2007.00340.x,10.1111/j.1467-7717.2007.00340.x,Publisher link; Couldn't analyze abstract,,,
410,"Proceedings of the National Academy of Sciences of the United States of America, 105(32), 11081-11086.",,,,,,,
