,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
844,"Sovacool, B. K., M. Tan-Mullins and W. Abrahamse, 2018: Bloated bodies and broken bricks: Power, ecology, and inequality in the political economy of natural disaster recovery. World Development, 110, 243-255, doi:https:// doi.org/10.1016/j.worlddev.2018.05.028.",https://doi.org/10.1016/j.worlddev.2018.05.028,https://linkinghub.elsevier.com/retrieve/pii/S0305750X18301761,10.1016/j.worlddev.2018.05.028,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
845,"Spielman, S. E. et al., 2020: Evaluating social vulnerability indicators: criteria and their application to the Social Vulnerability Index. Natural Hazards, 100(1), 417-436, doi:https://doi.org/10.1007/s11069-019-03820-z.",https://doi.org/10.1007/s11069-019-03820-z,https://link.springer.com/article/10.1007/s11069-019-03820-z,10.1007/s11069-019-03820-z,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
846,"Stadelmann, M., Å. Persson, I. Ratajczak-Juszko and A. Michaelowa, 2014: Equity and cost-effectiveness of multilateral adaptation finance: are they friends or foes? International Environmental Agreements: Politics, Law and Economics, 14(2), 101-120, doi:https://doi.org/10.1007/s10784-013-9206-",https://doi.org/10.1007/s10784-013-9206-5,https://link.springer.com/article/10.1007/s10784-013-9206-5,10.1007/s10784-013-9206-5,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
847,"Staff, H., 2017: The emergence of private security governance. Assessing facilitating conditions in the case of Somali piracy. Global Change, Peace & Security, 29(1), 21-37, doi:https://doi.org/10.1080/14781158.2016.1231",https://doi.org/10.1080/14781158.2016.1231174,https://www.tandfonline.com/doi/full/10.1080/14781158.2016.1231174,10.1080/14781158.2016.1231174,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
848,"Steege, H. T. et al., 2015: Estimating the global conservation status of more than 15,000 Amazonian tree species. Science Advances, doi:10.1126/ sciadv.1500936.",,,,,,,
849,"Steele, J. E. et al., 2017: Mapping poverty using mobile phone and satellite data. Journal of The Royal Society Interface, 14(127), 20160690, doi:https://doi. org/10.1098/rsif.2016.0690.",https://doi.org/10.1098/rsif.2016.0690,https://royalsocietypublishing.org/doi/10.1098/rsif.2016.0690,10.1098/rsif.2016.0690,Publisher link; Couldn't analyze abstract,,,
850,"Steenbergen, D. J. et al., 2020: COVID-19 restrictions amidst cyclones and volcanoes: A rapid assessment of early impacts on livelihoods and food security in coastal communities in Vanuatu. Marine policy, 121, 104199, doi:https://doi.org/10.1016/j.marpol.2020.104199.",https://doi.org/10.1016/j.marpol.2020.104199,https://linkinghub.elsevier.com/retrieve/pii/S0308597X20306898,10.1016/j.marpol.2020.104199,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
851,"Steffen, W. et al., 2018: Trajectories of the Earth System in the Anthropocene. Proceedings of the National Academy of Sciences, 115(33), 8252-8259, doi:https://doi.org/10.1073/pnas.1810141115.",https://doi.org/10.1073/pnas.1810141115,https://pnas.org/doi/full/10.1073/pnas.1810141115,10.1073/pnas.1810141115,Publisher link; Couldn't analyze abstract,,,
852,"Stott, P. A. et al., 2016: Attribution of extreme weather and climate-related events. Wiley Interdisciplinary Reviews: Climate Change, 7(1), 23-41, doi:https://doi.org/10.1002/wcc.380.",https://doi.org/10.1002/wcc.380,https://onlinelibrary.wiley.com/doi/10.1002/wcc.380,10.1002/wcc.380,Publisher link; Couldn't analyze abstract,,,
853,"Strauss, S. and B. S. Orlove, 2003: Weather, climate, culture, 1st ed., Routledge, London, 326 pp. ISBN 9781859736975.",,,,,,,
854,"Striessnig, E., W. Lutz and A. G. Patt, 2013: Effects of educational attainment on climate risk vulnerability. Ecology and Society, 18(1), 16, doi:10.5751/ es-05252-180116.",https://doi.org/10.5751/ES-05252-180116,https://www.ecologyandsociety.org/vol18/iss1/art16/,10.5751/ES-05252-180116,Publisher link; Couldn't analyze abstract,,,
855,"Stringer, C. et al., 2019: High-dimensional geometry of population responses in visual cortex. bioRxiv. Nature, 571, 361-365, doi:https://doi.org/10.1038/ s41586-019-1346-5.",https://doi.org/10.1038/s41586-019-1346-5,https://www.nature.com/articles/s41586-019-1346-5,10.1038/s41586-019-1346-5,Publisher link; Couldn't analyze abstract,,,
856,"Stringer, L. C. et al., 2014: Advancing climate compatible development: lessons from southern Africa. Regional Environmental Change, 14(2), 713-725, doi:https://doi.org/10.1007/s10113-013-0533-4.",https://doi.org/10.1007/s10113-013-0533-4,https://link.springer.com/article/10.1007/s10113-013-0533-4,10.1007/s10113-013-0533-4,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
857,"Stringer, L. C. et al., 2020: Adaptation and development pathways for different types of farmers. Environmental Science & Policy, 104, 174-189, doi:https:// doi.org/10.1016/j.envsci.2019.10.007.",https://doi.org/10.1016/j.envsci.2019.10.007,https://linkinghub.elsevier.com/retrieve/pii/S1462901119305209,10.1016/j.envsci.2019.10.007,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
858,"Suckall, N., E. Fraser and P. Forster, 2017: Reduced migration under climate change: Evidence from Malawi using an aspirations and capabilities framework. Climate and Development, 9(4), 298-312, doi:https://doi.org/10",https://doi.org/10.1080/17565529.2016.1149441,https://www.tandfonline.com/doi/full/10.1080/17565529.2016.1149441,10.1080/17565529.2016.1149441,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
859,"Suckall, N., E. Tompkins and L. Stringer, 2014: Identifying trade-offs between adaptation, mitigation and development in community responses to climate and socio-economic stresses: Evidence from Zanzibar, Tanzania. Applied Geography, 46, 111-121, doi:https://doi.org/10.1016/j.apgeog.2013.11.005. Sujakhu, N. M. et al., 2019: Assessing the Livelihood Vulnerability of Rural Indigenous Households to Climate Changes in Central Nepal, Himalaya.",https://doi.org/10.1016/j.apgeog.2013.11.005,https://linkinghub.elsevier.com/retrieve/pii/S0143622813002543,10.1016/j.apgeog.2013.11.005,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
860,"Suckall, N., L. C. Stringer and E. L. Tompkins, 2015: Presenting triple-wins? assessing projects that deliver adaptation, mitigation and development co- benefits in rural Sub-Saharan Africa. Ambio, 44(1), 34-41, doi:https://dx.doi. org/10.1007%2Fs13280-014-0520-0.",https://doi.org/10.1007/s13280-014-0520-0,https://link.springer.com/article/10.1007/s13280-014-0520-0,10.1007/s13280-014-0520-0,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
861,"Sultana, Z. and B. Mallick, 2015: Adaptation strategies after cyclone in southwest coastal Bangladesh-pro poor policy choices. American Journal of Rural Development, 3(2), 24-33, doi:10.12691/ajrd-3-2-2.",https://doi.org/10.12691/ajrd-3-2-2,http://pubs.sciepub.com/ajrd/3/2/2/index.html,10.12691/ajrd-3-2-2,Publisher link; Couldn't analyze abstract,,,
862,"Sumner, A., C. Hoy and E. Ortiz-Juarez, 2020: Estimates of the Impact of COVID-19 on Global Poverty. WIDER Working Paper, United Nations University World Institute for Development Economics Research (UNU- WIDER), Helsinki, 800-809 pp. Available at: http://dx.doi.org/10.35188/ UNU-WIDER/2020/800-9.",https://doi.org/10.35188/UNU-WIDER/2020/800-9,https://www.wider.unu.edu/publication/estimates-impact-covid-19-global-poverty,10.35188/UNU-WIDER/2020/800-9,Publisher link; Couldn't analyze abstract,,,
863,"Sun, Y., P. H. Chau, M. Wong and et al., 2017: Place-and Age-Responsive Disaster Risk Reduction for Hong-Kong: Collaborative Place Audit and Social Vulnerability Index for Elders. International Journal of Disaster Risk Science, 8, 121-133, doi:doi.org/10.1007/s13753-017-0128-7.",https://doi.org/10.1007/s13753-017-0128-7,https://link.springer.com/article/10.1007/s13753-017-0128-7,10.1007/s13753-017-0128-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
864,"Sunkar, A. and Y. Santosa, 2018: Low Resource Use and High Yield Concept in Climate-Smart Community Empowerment. In: Sustainable Future for Human Security [McLellan, B. (ed.)]. Springer, Singapore, pp. 319-332. ISBN 978- 981-10-5433-4.",https://doi.org/10.1007/978-981-10-5433-4_22,https://link.springer.com/chapter/10.1007/978-981-10-5433-4_22,10.1007/978-981-10-5433-4_22,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
865,"Sustainability, 11(10), 2977, doi:https://doi.org/10.3390/su11102977. Sultana, F., 2021: Climate change, COVID-19, and the co-production of injustices:",,,,,,,
866,"Sutton-Grier, A. E., K. Wowk and H. Bamford, 2015: Future of our coasts: The potential for natural and hybrid infrastructure to enhance the resilience of our coastal communities, economies and ecosystems. Environmental Science & Policy, 51, 137-148, doi:10.1016/j.envsci.2015.04.006.",https://doi.org/10.1016/j.envsci.2015.04.006,https://linkinghub.elsevier.com/retrieve/pii/S1462901115000799,10.1016/j.envsci.2015.04.006,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
867,"Swamy, S. and V. Tewari, 2017: Mitigation and adaptation strategies to climate change through agroforestry practices in the tropics. In: Agroforestry [Dagar,",https://doi.org/10.1007/978-981-10-7650-3_29,https://link.springer.com/chapter/10.1007/978-981-10-7650-3_29,10.1007/978-981-10-7650-3_29,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
868,"Tacoli, C., G. McGranahan and D. Satterthwaite, 2015: Urbanisation, rural-urban migration and urban poverty. Working Paper, International Institute for Environment and Development (IIED), Lonodn, 34 pp. Available at: https:// pubs.iied.org/sites/default/files/pdfs/migrate/10725IIED.pdf.",,,,,,,
869,"Tall, A. and J.-L. Njinga, 2013: Developing a methodology to evaluate climate services for farmers in Africa and South Asia workshop report. Workshop Report, CGIAR Research Program on Climate Change, Agriculture and Food Security (CCAFS), Cgiar Research Program on Climate Change, A., Food, Security, Copenhagen, 27 pp. Available at: https://hdl.handle.net/10568/33442. Tanner, T. et al., 2015: Livelihood resilience in the face of climate change. Nature",,,,,,,
870,"Tall, A., J. Y. Coulibaly and M. Diop, 2018: Do climate services make a difference? A review of evaluation methodologies and practices to assess the value of climate information services for farmers: Implications for Africa. Climate Services, 11, 1-12, doi:https://doi.org/10.1016/j.cliser.2018.06.001.",https://doi.org/10.1016/j.cliser.2018.06.001,https://linkinghub.elsevier.com/retrieve/pii/S2405880717300882,10.1016/j.cliser.2018.06.001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
871,"Taylor, M., 2018: Climate-smart agriculture: what is it good for? The Journal of Peasant Studies, 45, 89-107, doi:10.1080/03066150.2017.1312355.",https://doi.org/10.1080/03066150.2017.1312355,https://www.tandfonline.com/doi/full/10.1080/03066150.2017.1312355,10.1080/03066150.2017.1312355,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
872,"Teh, L., L. Teh and U. Sumaila, 2013: A Global Estimate of the Number of Coral Reef Fishers. PLoS ONE, 8(6), e65397, doi:https://doi.org/10.1371/journal. pone.0065397.",https://doi.org/10.1371/journal.pone.0065397,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0065397,10.1371/journal.pone.0065397,Publisher link; Couldn't analyze abstract,,,
873,"Temperton, V. M. et al., 2019: Step back from the forest and step up to the Bonn Challenge: how a broad ecological perspective can promote successful landscape restoration. Restoration ecology, 27(4), 705-719, doi:https://doi. org/10.1111/rec.12989.",https://doi.org/10.1111/rec.12989,https://onlinelibrary.wiley.com/doi/10.1111/rec.12989,10.1111/rec.12989,Publisher link; Couldn't analyze abstract,,,
874,"Tenzing, J. D., 2020: Integrating social protection and climate change adaptation: A review. Wiley Interdisciplinary Reviews: Climate Change, 11(2), e626, doi:https://doi.org/10.1002/wcc.626.",https://doi.org/10.1002/wcc.626,https://onlinelibrary.wiley.com/doi/10.1002/wcc.626,10.1002/wcc.626,Publisher link; Couldn't analyze abstract,,,
875,"Thiede, B., C. Gray and V. Mueller, 2016: Climate variability and inter-provincial migration in South America, 1970-2011. Global Environmental Change, 41, 228-240, doi:https://doi.org/10.1016/j.gloenvcha.2016.10.005.",https://doi.org/10.1016/j.gloenvcha.2016.10.005,https://linkinghub.elsevier.com/retrieve/pii/S0959378016303909,10.1016/j.gloenvcha.2016.10.005,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
876,"Thierfelder, C. et al., 2018: Complementary practices supporting conservation agriculture in southern Africa. A review. Agronomy for Sustainable Development, 38(2), doi:10.1007/s13593-018-0492-8.",https://doi.org/10.1007/s13593-018-0492-8,https://link.springer.com/article/10.1007/s13593-018-0492-8,10.1007/s13593-018-0492-8,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
877,"Thomas, A. and L. Benjamin, 2020: Non-economic loss and damage: Lessons from displacement in the Caribbean. Climate Policy, 20(6), 715-728, doi:https://doi.org/10.1080/14693062.2019.1640105.",https://doi.org/10.1080/14693062.2019.1640105,https://www.tandfonline.com/doi/full/10.1080/14693062.2019.1640105,10.1080/14693062.2019.1640105,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
878,"Thomas, K. A. and B. P. Warner, 2019: Weaponizing vulnerability to climate change. Global Environmental Change, 57, 101928, doi:https://doi. org/10.1016/j.gloenvcha.2019.101928.",https://doi.org/10.1016/j.gloenvcha.2019.101928,https://linkinghub.elsevier.com/retrieve/pii/S0959378019301347,10.1016/j.gloenvcha.2019.101928,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
879,"Thomas, K. et al., 2019: Explaining differential vulnerability to climate change: A social science review. Wiley Interdisciplinary Reviews: Climate Change, 10(2), e565, doi:https://doi.org/10.1002/wcc.565.",https://doi.org/10.1002/wcc.565,https://onlinelibrary.wiley.com/doi/10.1002/wcc.565,10.1002/wcc.565,Publisher link; Couldn't analyze abstract,,,
880,"Thornton, T. F. and C. Comberti, 2017: Synergies and trade-offs between adaptation, mitigation and development. Climatic Change, 140(1), 5-18, doi:10.1007/s10584-013-0884-3.",https://doi.org/10.1007/s10584-013-0884-3,https://link.springer.com/article/10.1007/s10584-013-0884-3,10.1007/s10584-013-0884-3,Publisher link; Analyzed abstract; Exported the abstract,2,0,0
881,"Tian, Q. and M. C. Lemos, 2018: Household Livelihood Differentiation and Vulnerability to Climate Hazards in Rural China. World Development, 108, 321-331, doi:https://doi.org/10.1016/j.worlddev.2017.10.019.",https://doi.org/10.1016/j.worlddev.2017.10.019,https://linkinghub.elsevier.com/retrieve/pii/S0305750X17303431,10.1016/j.worlddev.2017.10.019,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
882,"Tilleard, S. and J. Ford, 2016: Adaptation readiness and adaptive capacity of transboundary river basins. Climatic Change, 137(3), 575-591, doi:https:// doi.org/10.1007/s10584-016-1699-9.",https://doi.org/10.1007/s10584-016-1699-9,https://link.springer.com/article/10.1007/s10584-016-1699-9,10.1007/s10584-016-1699-9,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
883,"Tol, R. S. J. and G. W. Yohe, 2007: The weakest link hypothesis for adaptive capacity: An empirical test. Global Environmental Change, 17(2), 218-227, doi:doi.org/10.1016/j.gloenvcha.2006.08.001.",https://doi.org/10.1016/j.gloenvcha.2006.08.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378006000689,10.1016/j.gloenvcha.2006.08.001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
884,"Tol, R. S., 2005: Adaptation and mitigation: trade-offs in substance and methods. Environmental Science & Policy, 8(6), 572-578, doi:https://doi. org/10.1016/j.envsci.2005.06.011.",https://doi.org/10.1016/j.envsci.2005.06.011,https://linkinghub.elsevier.com/retrieve/pii/S1462901105001061,10.1016/j.envsci.2005.06.011,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
885,"Tompkins, E. L. et al., 2013: An investigation of the evidence of benefits from climate compatible development. Working paper, Sustainability Research Institute Centre for Climate Change Economics and Policy, London, 27 pp. Available at: https://eprints.soton.ac.uk/349080/1/SRIPs-44-Tompkinsetal- triplewins-Jan2013.pdf.",,,,,,,
