,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
367,"McMichael, C., J. Barnett, and A.J. McMichael, 2012: An ill wind? Climate change, migration, and health. Environmental Health Perspectives, 120(5), 646-654.",https://doi.org/10.1289/ehp.1104375,https://ehp.niehs.nih.gov/doi/10.1289/ehp.1104375,10.1289/ehp.1104375,Publisher link; Couldn't analyze abstract,,,
368,"McNamara, K.E. and C. Gibson, 2009: 'We do not want to leave our land': Pacific ambassadors at the United Nations resist the category of 'climate refugees'. Geoforum, 40(3), 475-483.",https://doi.org/10.1016/j.geoforum.2009.03.006,https://linkinghub.elsevier.com/retrieve/pii/S0016718509000335,10.1016/j.geoforum.2009.03.006,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
369,"McNeeley, S.M., 2012: Examining barriers and opportunities for sustainable adaptation to climate change in Interior Alaska. Climatic Change, 111(3-4), 835-857.",https://doi.org/10.1007/s10584-011-0158-x,https://link.springer.com/article/10.1007/s10584-011-0158-x,10.1007/s10584-011-0158-x,Publisher link; Analyzed abstract; Couldn't export the abstract,1,0,0
370,"McSweeney, K. and O.T. Coomes, 2011: Climate-related disaster opens a window of opportunity for rural poor in northeastern Honduras. Proceedings of the National Academy of Sciences of the United States of America, 108(13), 5203- 5208.",https://doi.org/10.1073/pnas.1014123108,https://pnas.org/doi/full/10.1073/pnas.1014123108,10.1073/pnas.1014123108,Publisher link; Couldn't analyze abstract,,,
371,"Mehrotra, S., C. Rosenzweig, and W.D. Solecki, 2011: Cities, disaster and climate risk. In: Climate Change and Cities: First Assessment Report of the Urban Climate Change Research Network [Rosenzweig, C., W.D. Solecki, S.A. Hammer, and S. Mehrotra (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 15-42.",https://doi.org/10.1017/CBO9780511783142.008,https://www.cambridge.org/core/books/abs/climate-change-and-cities/cities-disasters-and-climate-risk/579F9F1560D31EC2B3E7D6016D42F552,10.1017/CBO9780511783142.008,Publisher link; Couldn't analyze abstract,,,
372,"Melick, D., 2010: Credibility of REDD and experiences from Papua New Guinea.",,,,,,,
373,"Mendelsohn, R., A. Basist, P. Kurukulasuriya, and A. Dinar, 2007: Climate and rural income. Climatic Change, 81(1), 101-118.",https://doi.org/10.1007/s10584-005-9010-5,https://link.springer.com/article/10.1007/s10584-005-9010-5,10.1007/s10584-005-9010-5,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
374,"Mendelsohn, R., A. Dinar, and L. Williams, 2006: The distributional impact of climate change on rich and poor countries. Environment and Development Economics, 11(2), 159-178.",https://doi.org/10.1017/S1355770X05002755,https://www.cambridge.org/core/journals/environment-and-development-economics/article/distributional-impact-of-climate-change-on-rich-and-poor-countries/8EDA06CED30B9BF05D61807931FEE248,10.1017/S1355770X05002755,Publisher link; Couldn't analyze abstract,,,
375,"Mendelsohn, R., W. Morrison, M.E. Schlesinger, and N.G. Andronova, 2000: Country- specific market impacts of climate change. Climatic Change, 45(3), 553-569.",https://doi.org/10.1023/A:1005598717174,https://link.springer.com/article/10.1023/A:1005598717174,10.1023/A:1005598717174,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
376,"Mercer, J., I. Kelman, S. Suchet-Pearson, and K. Lloyd, 2009: Integrating indigenous and scientific knowledge bases for disaster risk reduction in Papua New Guinea. Geografiska Annaler: Series B, Human Geography, 91(2), 157-183.",https://doi.org/10.1111/j.1468-0467.2009.00312.x,https://www.tandfonline.com/doi/abs/10.1111/j.1468-0467.2009.00312.x,10.1111/j.1468-0467.2009.00312.x,Publisher link; Analyzed abstract; Couldn't export the abstract,4,0,3
377,"Mercer, K.L., H.R. Perales, and J.D. Wainwright, 2012: Climate change and the transgenic adaptation strategy: smallholder livelihoods, climate justice, and maize landraces in Mexico. Global Environmental Change, 22(2), 495-504.",https://doi.org/10.1016/j.gloenvcha.2012.01.003,https://linkinghub.elsevier.com/retrieve/pii/S0959378012000155,10.1016/j.gloenvcha.2012.01.003,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
378,"Mertz, O., C. Mbow, A. Reenberg, and A. Diouf, 2009: Farmers' perceptions of climate change and agricultural adaptation strategies in rural Sahel. Environmental Management, 43(5), 804-816.",https://doi.org/10.1007/s00267-008-9197-0,https://link.springer.com/article/10.1007/s00267-008-9197-0,10.1007/s00267-008-9197-0,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
379,"Messer, E. and M.J. Cohen, 2011: Understanding and responding to the links between conflict and hunger. Development in Practice, 21(4-5), 481-487.",https://doi.org/10.1080/09614524.2011.562281,https://www.tandfonline.com/doi/full/10.1080/09614524.2011.562281,10.1080/09614524.2011.562281,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
380,"Meze-Hausken, E., 2000: Migration caused by climate change: how vulnerable are people in dryland areas? Mitigation and Adaptation Strategies for Global Change, 5(4), 379-406.",https://doi.org/10.1023/A:1026570529614,https://link.springer.com/article/10.1023/A:1026570529614,10.1023/A:1026570529614,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
381,"Mideksa, T.K., 2010: Economic and distributional impacts of climate change: the case of Ethiopia. Global Environmental Change, 20(2), 278-286.",https://doi.org/10.1016/j.gloenvcha.2009.11.007,https://linkinghub.elsevier.com/retrieve/pii/S0959378009001022,10.1016/j.gloenvcha.2009.11.007,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
382,"Miguel, E., S. Satyanath, and E. Sergenti, 2004: Economic shocks and civil conflict: an instrumental variables approach. Journal of Political Economy, 112(4), 725-753. Molony, T. and J. Smith, 2010: Biofuels, food security, and Africa. African Affairs,",https://doi.org/10.1086/421174,https://www.journals.uchicago.edu/doi/10.1086/421174,10.1086/421174,Publisher link; Couldn't analyze abstract,,,
383,"Molua, E.L., J. Benhin, J. Kabubo-Mariara, M. Ouedraogo, and S. El-Marsafawy, 2010: Global climate change and vulnerability of African agriculture: implications for resilience and sustained productivity. Quarterly Journal of International Agriculture, 49(3), 183-211.",,,,,,,
384,"Mortreux, C. and J. Barnett, 2009: Climate change, migration and adaptation in Funafuti, Tuvalu. Global Environmental Change, 19(1), 105-112.",https://doi.org/10.1016/j.gloenvcha.2008.09.006,https://linkinghub.elsevier.com/retrieve/pii/S0959378008000903,10.1016/j.gloenvcha.2008.09.006,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
385,"Moser, S.C., 2012: Adaptation, mitigation, and their disharmonious discontents: an essay. Climatic Change, 111(2), 165-175.",https://doi.org/10.1007/s10584-012-0398-4,https://link.springer.com/article/10.1007/s10584-012-0398-4,10.1007/s10584-012-0398-4,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
386,"Mubaya, C.P., J. Njuki, E.P. Mutsvangwa, F.T. Mugabe, and D. Nanja, 2012: Climate variability and change or multiple stressors? Farmer perceptions regarding threats to livelihoods in Zimbabwe and Zambia. Journal of Environmental Management, 102, 9-17.",https://doi.org/10.1016/j.jenvman.2012.02.005,https://linkinghub.elsevier.com/retrieve/pii/S0301479712000515,10.1016/j.jenvman.2012.02.005,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,0
387,"Murtinho, F. and T.M. Hayes, 2012: Adaptation in resource-dependent communities: a call for greater methodological clarity in adaptation field research. Society & Natural Resources, 25(5), 513-522.",https://doi.org/10.1080/08941920.2011.604068,https://www.tandfonline.com/doi/full/10.1080/08941920.2011.604068,10.1080/08941920.2011.604068,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
388,"Mutter, J., 2010: Disasters widen the rich-poor gap, Nature, 466, 1042.",https://doi.org/10.1038/4661042a,https://www.nature.com/articles/4661042a,10.1038/4661042a,Publisher link; Couldn't analyze abstract,,,
389,"Myers, C.A., T. Slack, and J. Singelmann, 2008: Social vulnerability and migration in the wake of disaster: the case of Hurricanes Katrina and Rita. Population and Environment, 29(6), 271-291.",https://doi.org/10.1007/s11111-008-0072-y,https://link.springer.com/article/10.1007/s11111-008-0072-y,10.1007/s11111-008-0072-y,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
390,"Næss, L.O., I.T. Norland, W.M. Lafferty, and C. Aall, 2006: Data and processes linking vulnerability assessment to adaptation decision-making on climate change in Norway. Global Environmental Change, 16(2), 221-233.",https://doi.org/10.1016/j.gloenvcha.2006.01.007,https://linkinghub.elsevier.com/retrieve/pii/S0959378006000203,10.1016/j.gloenvcha.2006.01.007,Publisher link; Analyzed abstract; Couldn't export the abstract,0,5,0
391,"Najam, A., 2003: Environment and security: exploring the links. In: Environment, Development, and Human Security: Perspectives from South Asia [Najam, A. (ed.)]. University Press of America, Lanham, MD, USA, pp. 1-24.",,,,,,,
392,"Nakashima, D. and M. Rou'e, 2002: Indigenous knowledge, peoples and sustainable practice. In: Social and Economic Dimensions of Global Environmental Change [Timmerman, M.P. (ed.)]. John Wiley, Chichester, UK, pp. 314-324.",,,,,,,
393,"Nakashima, D.J., K. Galloway McLean, H.D. Thulstrup, A. Ramos Castillo, and J.T. Rubis, 2012: Weathering Uncertainty: Traditional Knowledge for Climate Change Assessment and Adaptation. United Nations Educational, Scientific and Cultural Organization (UNESCO), Paris, France, and United Nations University (UNU), Darwin, Australia, 120 pp.",,,,,,,
394,"National Research Council, 2012: Himalayan Glaciers: Climate Change, Water Resources, and Water Security. National Academies Press, Washington, DC, USA, 144 pp.",,,,,,,
395,"New, M., D. Liverman, H. Schroder, and K. Anderson, 2011: Four degrees and beyond: the potential for a global temperature increase of four degrees and its implications. Philosophical Transactions of the Royal Society A, 369(1934), 6-19. Nicholls, R.J., N. Marinova, J.A. Lowe, S. Brown, P. Vellinga, D.d. Gusmão, J. Hinkel, and R.S.J. Tol, 2011: Sea-level rise and its possible impacts given a 'beyond 4°C world' in the twenty-first century. Philosophical Transactions of the Royal",https://doi.org/10.1098/rsta.2010.0291,https://royalsocietypublishing.org/doi/10.1098/rsta.2010.0291,10.1098/rsta.2010.0291,Publisher link; Couldn't analyze abstract,,,
396,"Nielsen, J.Ø. and A. Reenberg, 2010: Cultural barriers to climate change adaptation: a case study from northern Burkina Faso. Global Environmental Change, 20(1), 142-152.",https://doi.org/10.1016/j.gloenvcha.2009.10.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000879,10.1016/j.gloenvcha.2009.10.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
397,"Nielsen, J.Ø. and A. Reenberg, 2012: Exploring causal relations: the societal effects of climate change. Danish Journal of Geography, 112(2), 89-92.",https://doi.org/10.1080/00167223.2012.741884,https://www.tandfonline.com/doi/full/10.1080/00167223.2012.741884,10.1080/00167223.2012.741884,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
398,"Nigel, J., 2009: Livelihoods in a conflict setting. Norsk Geografisk Tidsskrift - Norwegian Journal of Geography, 63(1), 23-34.",https://doi.org/10.1080/00291950802712095,https://www.tandfonline.com/doi/full/10.1080/00291950802712095,10.1080/00291950802712095,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
399,"Norgaard, K.M., 2011: Living in Denial: Climate Change, Emotions, and Everyday Life. MIT Press, Cambridge, MA, USA, 278 pp.",https://doi.org/10.7551/mitpress/9780262015448.001.0001,http://mr.crossref.org/iPage?doi=10.7551%2Fmitpress%2F9780262015448.001.0001,10.7551/mitpress/9780262015448.001.0001,Publisher link; Couldn't analyze abstract,,,
400,"Nunn, P.D., 2000: Coastal changes over the past 200 years around Ovalau and Moturiki Islands, Fiji: implications for coastal zone management. Australian Geographer, 31(1), 21-39.",https://doi.org/10.1080/00049180093510,https://www.tandfonline.com/doi/abs/10.1080/00049180093510,10.1080/00049180093510,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
401,"Nuttall, M., 2009: Living in a world of movement human resilience to environmental instability in Greenland. In: Anthropology and Climate Change: From Encounters to Actions [Crate, S.A. and M. Nuttall (eds.)]. Left Coast Press, Walnut Creek, CA, USA, pp. 292-310.",,,,,,,
402,"Nyong, A., F. Adesina, and B. Osman Elasha, 2007: The value of indigenous knowledge in climate change mitigation and adaptation strategies in the African Sahel. Mitigation and Adaptation Strategies for Global Change, 12(5), 787-797.",https://doi.org/10.1007/s11027-007-9099-0,https://link.springer.com/article/10.1007/s11027-007-9099-0,10.1007/s11027-007-9099-0,Publisher link; Analyzed abstract; Couldn't export the abstract,4,3,4
403,"O'Brien, K., 2006: Are we missing the point? Global environmental change as an issue of human security. Global Environmental Change, 16(1), 1-3.",https://doi.org/10.1016/j.gloenvcha.2005.11.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378005000737,10.1016/j.gloenvcha.2005.11.002,Publisher link; Couldn't analyze abstract,,,
404,"O'Brien, K., A.L. St Clair, and B. Kristoffersen (eds.), 2010: Climate Change, Ethics and Human Security. Cambridge University Press, Cambridge, UK and New York, NY, USA, 247 pp.",,,,,,,
405,"O'Brien, K., R. Leichenko, U. Kelkar, H. Venema, G. Aandahl, H.Tompkins, A. Javed, S. Bhadwal, S. Barg, L. Nygaard, and J. West, 2004: Mapping vulnerability to multiple stressors: climate change and globalization in India. Global Environmental Change, 14, 303-313.",https://doi.org/10.1016/j.gloenvcha.2004.01.001,https://linkinghub.elsevier.com/retrieve/pii/S095937800400010X,10.1016/j.gloenvcha.2004.01.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
406,"O'Brien, K.L. and J. Wolf, 2010: A values-based approach to vulnerability and adaptation to climate change. Wiley Interdisciplinary Reviews: Climate Change, 1(2), 232-242.",https://doi.org/10.1002/wcc.30,https://onlinelibrary.wiley.com/doi/10.1002/wcc.30,10.1002/wcc.30,Publisher link; Couldn't analyze abstract,,,
407,"O'Loughlin, J., F.D.W. Witmer, A.M. Linke, A. Laing, A. Gettelman, and J. Dudhia, 2012: Climate variability and conflict risk in East Africa, 1990-2009. Proceedings of the National Academy of Sciences of the United States of America, 109(45), 18344-18349.",https://doi.org/10.1073/pnas.1205130109,https://pnas.org/doi/full/10.1073/pnas.1205130109,10.1073/pnas.1205130109,Publisher link; Couldn't analyze abstract,,,
408,"Oberthür,T., E. Barrios, S. Cook, H. Usma, and G. Escobar, 2004: Increasing the relevance of scientific information in hillside environments through understanding of local soil management in a small watershed of the Colombian Andes. Soil Use and Management, 20(1), 23-31.",https://doi.org/10.1079/SUM2004217,https://www.ingentaconnect.com/content/cabi/sum/2004/00000020/00000001/art00005?token=00641789e5879797630504c2a726e2d58464340592f713b672c57582a67232d45234a46245a7b5e3b4767527a551d99da93d,10.1079/SUM2004217,Publisher link; Couldn't analyze abstract,,,
409,"Oels, A., 2013: Rendering climate change governable by risk: from probability to contingency. Geoforum, 45, 17-29.",https://doi.org/10.1016/j.geoforum.2011.09.007,https://linkinghub.elsevier.com/retrieve/pii/S0016718511001795,10.1016/j.geoforum.2011.09.007,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
410,"Oliver-Smith, A., 2011: Sea level rise, local vulnerability and involuntary migration. In: Migration and Climate Change [Piguet, É., A. Pécoud, and P.d. Guchteneire (eds.)]. United Nations Educational, Scientific and Cultural Organization (UNESCO), Cambridge University Press, Cambridge, UK and New York, NY, USA,",,,,,,,
411,"Olson, R.S. and V.T. Gawronski, 2010: From disaster event to political crisis: a ""5C A"" framework for analysis. International Studies Perspectives, 11(3), 205-221.",https://doi.org/10.1111/j.1528-3585.2010.00404.x,https://academic.oup.com/isp/article-lookup/doi/10.1111/j.1528-3585.2010.00404.x,10.1111/j.1528-3585.2010.00404.x,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
